Electrical_Load,Renewable_generation,Heat_load
23.7263767664832,16.6435133692125,8.57822765478619
23.4212449679117,10.7409578068313,9.03274280073288
20.5943142865185,8.90938872944477,8.97090801985984
19.0900388914281,6.14187240057579,10.2179624560046
19.9629123431145,2.63147372910906,8.89298559796071
17.9420535217492,0,9.58414605833244
19.9420366637016,0,9.08329762511939
20.5006861333027,0,9.19369785758442
18.1293932248836,0,10.1327958483495
17.5112086095395,0,10.6845075752897
16.5209278048716,0,12.3026323832304
16.3728663279023,0,12.8741164272784
16.2759254158471,0,11.5950134941958
14.4541881818817,0,10.2355045592955
13.0264861991703,0,8.61149954696611
11.8173735558365,0,6.73240053885618
11.4953568121458,0,15.5160196948978
11.8099387386445,0,26.723241368887
11.5157590728726,0,37.8967514692905
12.236014826275,0,42.5191463037477
11.4894031643076,0,35.5242861582177
11.6545349318019,0,22.3284293144683
11.2816129074712,0,11.8295956740517
11.7834746142492,0,0
10.6260213230635,0,0
10.3749219507209,0,0
10.0807539702047,0,0
7.93510929922961,0,0
9.75297660664399,0,0
9.05659734987472,0,0
8.53686861529254,0,0
8.40288609691495,0,0
9.67662999808749,0,0
8.3310248662947,0,0
9.96788787895715,0.159707267155995,0
10.2706942338878,0.302206875166602,0
9.85475143952467,0.437732639993691,2.34264058877836
8.93913176154255,0.690135386042,4.89355143926238
7.87754535836023,7.1001143839119,7.28334035642849
7.26801427834614,14.2357732542027,9.4156429698263
7.77163806721805,19.0561981676268,12.736492453056
9.72842452435513,25.7559428971561,14.5469535275257
9.51884266665089,29.3827478436395,15.2598525129465
11.1751026901723,35.471226168481,15.4317413186059
11.2428795084647,37.6467826991826,21.0950174022787
12.036477440849,41.7436547686258,23.7724458624021
11.3805979288393,47.8584309357651,27.4400366290116
11.0270223423377,55.3517735240204,27.105903055082
9.66800137514262,56.8702711769625,26.5067326759323
9.53209747410376,68.4853057447749,18.034408997526
8.73457842490593,78.0728611140766,14.1520482267627
6.39090327544723,83.0059151000364,8.67172657889616
7.38664951698633,87.8645322416175,6.44536045306005
7.70197249716868,90.4621926354469,4.85712441412277
7.13124161165327,99.9421429577319,2.32649149045413
7.51370551754583,101.952112280912,0
8.22666606105293,109.131604181939,1.52321842417336
8.13623915218398,114.066083671663,3.07008912305685
9.15350188228751,112.836311668314,4.37229301402563
9.94098685934446,124.056122472989,6.05611122441166
9.77016376085691,117.115297884147,7.11825744994418
9.72948705046824,126.759783636338,7.25866600168476
9.89557578548862,123.690266783016,7.16962630402325
9.55337061559958,134.31252231379,7.89284305651195
11.0680525678968,119.930097453848,5.57964506749263
10.711628731435,130.391411947514,3.8343184653411
12.8838175587848,140.023585168932,1.90162135055727
13.2812452730727,131.308640036141,0
12.8925229313924,127.840899975706,5.05093638632209
13.3145371034505,126.388543225841,9.51834116049577
12.6806842639487,127.589010524264,14.6117521099268
13.8258450587198,136.904153179351,19.7323277555082
11.8138682053763,137.254385667014,15.5305435680625
11.3241693915757,132.612491703116,10.1247821801208
11.874671994561,133.760094035914,6.42195650887811
10.7514082900362,128.253444351243,1.63742901254045
12.4020746855768,119.601886560096,4.52618211472183
12.3841125216226,126.796146051549,6.12631554871136
12.1865298428001,112.224884920848,8.35903618577594
12.4602505793353,112.825858409481,11.6667652941122
11.9617482137831,107.378831098687,22.9336105247929
13.1568636477039,105.021736998979,30.8138466297226
13.3151852454806,104.964677519055,47.7998426725432
13.7701355005978,93.9002021821033,54.6632382996266
16.6779142664189,82.4610818162963,66.7784490984169
16.0045806638143,82.9241681795655,68.9231060168246
19.2478372658138,84.0877515960704,80.4903255420577
22.6688256660013,79.579025066908,81.1167594630387
23.1055005950375,59.3827521511816,59.1533400655518
20.7015126220126,60.9976124430181,42.9693333666637
21.1705182358513,53.6229742083417,20.7457377061006
20.6478649517276,49.821758285451,1.47995772783484e-08
23.5037849715342,40.7059863941232,1.7774608737843
24.2726249434351,31.0446199514729,3.56089786463197
22.5197426707834,28.4062911054374,5.86225030086751
23.7443231353186,20.5420637190019,7.71090305542325
22.9203697031376,16.9274589071511,7.56024611809632
19.6617183561074,11.3845545292895,8.12726357675414
20.2073373257222,9.54678267766264,9.26222068818135
22.2992783285092,5.82929463033927,8.84113699164284
18.7809979129631,2.99013673330304,9.20909066006256
18.0799041572002,0,9.26654954467408
17.7069867844169,0,8.93712471785511
19.8664259029093,0,8.85856649257561
20.4662198943165,0,9.86971624840617
18.8801623840844,0,11.3808150688933
17.4855258227342,0,12.9827548761724
16.0164990161151,0,13.9188311657802
14.0534829456203,0,12.5554953826866
13.1699339310573,0,10.9920677840345
13.4169115478313,0,8.03820876638823
12.5425102102807,0,6.80202614808847
11.0543162488453,0,15.8873443871148
12.0350405868116,0,26.4703296538341
11.7456323559986,0,37.3660617667665
11.1288682898361,0,41.0219257955097
11.96432011219,0,34.2780861418379
12.4393813499784,0,24.1904299643027
12.58858547184,0,12.2765122909383
11.9395471323357,0,0
11.1427293927573,0,0
10.812896566205,0,0
9.643363290662,0,0
8.62734633996629,0,0
8.97536868945333,0,0
9.2635659151472,0,0
8.57807960627149,0,0
10.114275282833,0,0
10.9124263288442,0,0
10.0053615067474,0,0
9.90211809701143,0.156995015499049,0
10.1015660069191,0.285731136248728,0
9.6000349674522,0.417256222708942,2.39578981518661
8.31958149047202,0.603920140720455,4.26481484635394
8.66508877639951,7.23510330171015,6.95947596207563
7.29223007326228,13.2416486863208,9.38010939202042
8.59783296193642,18.7547568127364,11.9240858828961
9.25529373879759,26.8367895239154,13.2246157791121
10.6254939611489,30.4658908456573,17.0845804502955
10.8149249829848,32.1238641261001,18.8294844394644
10.6798804636753,40.7932067082153,21.7605509506312
10.474919837964,40.3217358860077,22.4779779027809
11.2639415213425,46.7464000869029,26.9427390986977
11.7759639564336,55.5787458139665,29.206208071921
10.3999383605557,56.4492891835745,26.2007116693209
9.30189686886517,71.7487607634008,20.8604706535713
9.0845642903933,72.6160796000791,14.2172997137535
7.22231383569962,90.926499086697,9.06190750586755
7.45398032888324,81.6320298288926,6.32322880675745
7.06137458063735,93.1171984902074,4.70843480421107
8.01998117959297,95.9159287894266,2.27826328333869
7.43167917875487,101.577223408537,0
7.9202847633815,102.833351555817,1.49270520665882
8.65777765650878,95.5522419623409,2.7919808143299
9.59405478541164,110.98226665767,4.49557712991261
9.90486839105673,104.73282688855,6.39733408244886
8.92187263315799,120.75426956243,5.82081882598509
9.94578865202184,124.268609492767,7.29029389180586
9.65029022578893,115.618562850907,7.03340542893424
9.41488555192684,142.413339530949,7.38876099571641
10.7368103224179,127.560293046838,5.12435516704528
10.5626178495767,127.504450888869,3.76900765449842
11.5437390823766,131.637933576019,1.77572040206116
13.1699742938069,129.505747532289,0
13.859627023175,135.325655580588,5.61135451426476
12.6500906942714,142.021279807294,9.94236701122809
12.2008972078048,126.134602251881,14.5689358608496
11.9438541916166,133.965186582962,19.6521137534621
11.8634412694142,136.041218190683,14.944111101806
11.6025993349857,135.169370443615,10.3834483722262
11.518139397542,124.682261748417,6.02276943807923
10.1042835983012,128.182980921006,1.74187569559303
12.0271385657149,115.512693751916,3.64691819830024
11.9875321521465,122.681444782453,6.17356432820706
12.0140528866201,115.433609637199,8.27726886704618
13.3081455792523,113.465620459797,11.5452805421377
13.3217750987092,95.0355321347182,21.2851924735294
14.1739161911928,99.8722799362461,30.7710763437324
12.6514949273826,99.6888646764638,47.1483061258128
14.1856004609696,94.7858902094764,50.7013621952351
17.6434237906361,89.6360202552798,64.0349845228082
18.6182788258938,80.6067351437809,73.4625008070338
19.350214261257,77.1947499824396,71.6385161168825
22.5983843493051,75.0138575522739,84.5149491249703
23.2328784364044,64.928627663394,63.8653141457999
21.2830573771523,59.1458404736222,43.5660076363724
19.9678908856228,49.0414453846778,21.2299386308021
20.515467970236,42.463556652689,1.55415023089685e-08
21.1792378332604,41.054996854271,2.05674207497737
22.8535447501217,30.5362061203838,4.00034290296096
23.2913626882275,28.5072392933376,6.1062487770785
26.7032184830192,23.5704331812118,8.29069674234195
24.1571353608759,16.5678508317202,7.92655754539102
21.9978758939736,10.7666084749648,7.8437756343612
19.8527948957045,8.33326900202626,8.71124150713636
17.444268346016,5.76596758158013,8.53870151874745
17.646049044416,2.8449674676607,9.08300076847823
19.1281676626619,0,9.54836601701845
19.2993794707154,0,9.70731256522335
20.1755152675322,0,9.61975082041817
20.1802397455983,0,11.3626080918994
17.1205467308105,0,11.3643460702276
18.139340291816,0,12.1822547529731
16.1253072739329,0,14.2190552591437
16.9974182374046,0,11.3448366080571
15.0087464260542,0,10.1275466607432
13.1910265965386,0,8.49534798409291
11.9063347947303,0,6.96953585366232
12.040688099082,0,16.3802903257959
11.9105094651474,0,25.4401462917242
12.3430142044759,0,36.1298298082409
12.361163765614,0,43.7492439804795
12.6507978813625,0,32.4278202759683
11.456354476263,0,22.4407311884061
12.211637800772,0,11.9272021112078
11.5728564598594,0,0
11.3677021789019,0,0
9.76937637865081,0,0
10.009419492066,0,0
8.31662492931596,0,0
9.10088001636133,0,0
9.25055443292345,0,0
8.91949699316286,0,0
8.76214647538504,0,0
10.0380028711106,0,0
9.93280912376378,0,0
9.39910610377605,0.153270157047176,0
9.97425400750601,0.307051698720994,0
8.3441562097723,0.471261108160945,2.41875675652349
8.48427312670632,0.603392531146391,4.65287878799172
7.71355653121398,6.8600421841713,7.05640169882412
8.26409142988401,12.5051870093665,9.06650522072542
8.00447334731789,17.84413870299,11.1406069074899
9.58054581791257,23.9180252933205,13.633601272753
10.3446373982129,31.684814934696,16.5362598556582
